episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained_this_iter,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner/default_policy/grad_gnorm,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/var_gnorm,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var
-143.6999999999997,-1055.0,-380.23214285714266,99.0,28,4,2400,500,2400,False,28,1,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-12-27,1642691547,4.091366291046143,4.091366291046143,13846,MAC-ATI0602,127.0.0.1,4.091366291046143,500,1,"[-249.0, -1055.0, -275.29999999999995, -297.6999999999997, -198.70000000000002, -666.0999999999999, -246.59999999999957, -238.10000000000002, -589.4, -675.7, -257.4, -180.09999999999977, -266.5, -601.0999999999999, -144.69999999999968, -180.5, -559.5, -245.39999999999978, -286.1999999999998, -536.8, -177.69999999999982, -275.6999999999999, -255.59999999999982, -196.19999999999993, -191.39999999999978, -1026.1999999999998, -143.6999999999997, -630.2000000000003]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5368310612720701,1.2396027290191864,0.06906146159695832,3.907798275287753,0.0,734.187,681.025,2400,2400,500,500,51.6,66.2,4,1.5,1.118033988749895,"[0.0, 0.30000000000000004, 1.5, 2.7, 3.0]",713.898,0.0,0.0,203.415,40.0,9.999999747378752e-05,-295.74387,3.713556,0.009999999776482582,22.62771,7747.1553,3.516674e-06
-133.0,-1069.1,-441.38000000000005,99.0,80,4,10550,500,10550,False,108,2,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-12-37,1642691557,10.088810920715332,14.180177211761475,13846,MAC-ATI0602,127.0.0.1,14.180177211761475,1000,2,"[-589.4, -675.7, -257.4, -180.09999999999977, -266.5, -601.0999999999999, -144.69999999999968, -180.5, -559.5, -245.39999999999978, -286.1999999999998, -536.8, -177.69999999999982, -275.6999999999999, -255.59999999999982, -196.19999999999993, -191.39999999999978, -1026.1999999999998, -143.6999999999997, -630.2000000000003, -197.3, -420.5, -251.79999999999995, -629.0999999999999, -247.99999999999997, -236.4, -328.0999999999999, -510.5, -1012.0999999999999, -213.0, -720.5, -213.79999999999995, -439.7000000000014, -210.69999999999962, -680.0, -142.2, -390.5, -216.49999999999994, -178.60000000000002, -369.70000000000005, -660.3, -553.3, -1023.3, -231.8, -1011.3000000000004, -436.49999999999994, -982.3, -323.1, -634.5, -246.09999999999988, -528.9, -231.69999999999993, -596.3, -157.99999999999994, -724.2000000000006, -994.8999999999999, -344.1, -230.69999999999962, -232.09999999999977, -698.6999999999999, -218.4, -207.3999999999998, -707.1000000000004, -271.4, -298.70000000000005, -202.2, -153.7, -181.4, -1002.3000000000013, -852.3000000000006, -1060.6, -728.8000000000005, -248.9999999999997, -484.9, -1026.7000000000014, -148.3, -228.69999999999953, -212.59999999999982, -861.3000000000006, -195.79999999999978, -220.20000000000002, -223.99999999999994, -683.4, -159.6999999999997, -219.1, -1028.0000000000002, -236.4, -243.69999999999962, -1069.1, -552.9, -195.3, -577.8999999999999, -155.3, -595.7000000000014, -745.9000000000008, -232.39999999999964, -159.8, -1006.3, -133.0, -537.1999999999999]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.4994377221516217,1.064733445769314,0.06316954097178173,3.5997228922807256,0.0,619.546,807.043,10550,10550,500,10500,45.96,66.20000000000002,21,0.2857142857142857,0.764875162105191,"[0.0, 0.0, 0.0, 1.0, 3.0]",7.198,0.0,0.0,612.674,40.0,9.999999747378752e-05,-295.29105,3.7133977,0.009999999776482582,22.64009,7455.1,-4.2676926e-05
-133.0,-1099.9000000000012,-404.67800000000005,99.0,79,4,18500,500,18500,False,187,3,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-12-47,1642691567,10.061907291412354,24.242084503173828,13846,MAC-ATI0602,127.0.0.1,24.242084503173828,1500,3,"[-195.79999999999978, -220.20000000000002, -223.99999999999994, -683.4, -159.6999999999997, -219.1, -1028.0000000000002, -236.4, -243.69999999999962, -1069.1, -552.9, -195.3, -577.8999999999999, -155.3, -595.7000000000014, -745.9000000000008, -232.39999999999964, -159.8, -1006.3, -133.0, -537.1999999999999, -319.9999999999999, -193.7, -411.70000000000005, -478.5, -182.4, -251.09999999999988, -444.79999999999995, -226.69999999999953, -208.29999999999995, -323.20000000000033, -273.89999999999986, -236.5, -227.9, -287.5999999999998, -486.4, -196.9999999999997, -366.7000000000014, -178.20000000000002, -276.2999999999997, -270.69999999999993, -337.79999999999984, -339.4000000000006, -238.3999999999998, -232.2, -287.6999999999997, -598.5, -221.4, -163.59999999999985, -450.0, -148.19999999999996, -325.0, -321.5000000000001, -252.69999999999985, -195.79999999999995, -208.90000000000003, -175.0999999999998, -295.69999999999993, -841.3, -310.9, -278.1, -495.9999999999999, -232.69999999999953, -332.5000000000005, -772.8999999999999, -534.2000000000008, -1035.2, -625.3, -439.3, -604.8000000000005, -309.6, -541.5, -880.4000000000009, -1025.7000000000005, -215.7, -416.7000000000014, -609.5999999999999, -230.89999999999984, -594.1, -196.69999999999962, -293.99999999999966, -481.2, -403.29999999999995, -195.49999999999986, -999.8000000000011, -315.4, -189.79999999999995, -230.20000000000002, -226.69999999999965, -443.4, -844.8000000000001, -190.4, -1099.9000000000012, -560.3, -262.69999999999993, -240.19999999999993, -1065.700000000001, -683.6000000000012, -176.09999999999965, -236.09999999999997]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.4880629842600273,0.9969412124873535,0.060630109023570015,3.484399780863979,0.0,656.126,762.049,18500,18500,500,18500,45.06428571428571,66.20000000000002,37,0.16216216216216217,0.5933648216243284,"[0.0, 0.0, 0.0, 0.0, 3.0]",6.726,0.0,0.0,649.462,40.0,9.999999747378752e-05,-182.17995,3.712948,0.009999999776482582,22.66528,2058.323,-0.00067186356
-149.5,-1099.9000000000012,-441.8480000000002,99.0,79,4,26050,500,26050,False,266,4,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-12-58,1642691578,10.256890058517456,34.498974561691284,13846,MAC-ATI0602,127.0.0.1,34.498974561691284,2000,4,"[-196.69999999999962, -293.99999999999966, -481.2, -403.29999999999995, -195.49999999999986, -999.8000000000011, -315.4, -189.79999999999995, -230.20000000000002, -226.69999999999965, -443.4, -844.8000000000001, -190.4, -1099.9000000000012, -560.3, -262.69999999999993, -240.19999999999993, -1065.700000000001, -683.6000000000012, -176.09999999999965, -236.09999999999997, -222.8, -184.69999999999973, -581.3000000000002, -571.6000000000005, -520.5, -577.5999999999999, -391.90000000000094, -261.9999999999999, -284.8999999999997, -328.29999999999984, -207.5999999999998, -670.0999999999999, -1039.5000000000007, -200.9, -336.79999999999995, -201.69999999999965, -746.7000000000003, -210.9, -473.5999999999999, -583.9000000000001, -432.2, -437.5, -1031.7000000000005, -789.3000000000002, -686.2, -218.4, -1059.600000000001, -807.0999999999999, -400.70000000000005, -234.3, -158.3999999999998, -240.09999999999974, -201.39999999999992, -915.3, -465.4, -233.0999999999999, -857.5, -904.3, -631.0, -983.7, -188.69999999999965, -244.69999999999962, -1002.0000000000001, -315.8, -825.1, -205.3, -398.6000000000011, -730.9000000000005, -426.2000000000004, -300.5999999999998, -216.69999999999965, -220.5, -224.9, -345.4, -666.6000000000007, -1018.8000000000008, -193.29999999999998, -203.3, -193.1, -431.1999999999998, -467.19999999999993, -617.7, -208.6999999999996, -209.20000000000002, -649.6, -149.5, -180.3, -166.4, -303.7000000000002, -165.2999999999997, -196.4999999999997, -529.2000000000006, -229.8, -621.6000000000009, -289.7, -273.79999999999984, -499.0, -256.2999999999998, -199.3]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.49566731285096977,0.9989933293850747,0.06135636765279763,3.5290412491585035,0.0,693.468,721.014,26050,26050,500,26000,48.053333333333335,66.16000000000001,52,0.02,0.13999999999999999,"[0.0, 0.0, 0.0, 0.0, 1.0]",7.702,0.0,0.0,686.167,40.0,9.999999747378752e-05,-210.9957,3.711511,0.009999999776482582,22.700739,4819.799,0.0008112788
-146.49999999999986,-1093.7000000000007,-371.88700000000006,99.0,79,4,34000,500,34000,False,345,5,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-08,1642691588,10.179728031158447,44.67870259284973,13846,MAC-ATI0602,127.0.0.1,44.67870259284973,2500,5,"[-193.1, -431.1999999999998, -467.19999999999993, -617.7, -208.6999999999996, -209.20000000000002, -649.6, -149.5, -180.3, -166.4, -303.7000000000002, -165.2999999999997, -196.4999999999997, -529.2000000000006, -229.8, -621.6000000000009, -289.7, -273.79999999999984, -499.0, -256.2999999999998, -199.3, -204.1999999999999, -1004.2, -583.9000000000001, -192.5, -550.6, -197.69999999999965, -447.8, -160.2, -330.3, -223.5, -198.89999999999992, -203.4999999999998, -181.39999999999978, -478.6000000000014, -500.7, -257.3, -758.3, -356.79999999999995, -289.6999999999999, -821.3000000000009, -400.79999999999995, -711.9, -289.9, -218.6, -237.2, -310.8, -301.39999999999986, -164.4, -630.3, -251.69999999999962, -236.5999999999998, -557.4000000000004, -252.29999999999995, -228.0, -146.49999999999986, -165.09999999999997, -185.5, -191.8, -469.2, -254.9, -199.49999999999977, -285.89999999999986, -765.700000000001, -475.2000000000005, -326.3999999999999, -245.89999999999998, -222.5, -254.69999999999996, -701.1000000000001, -158.8, -572.1, -174.09999999999997, -218.2999999999997, -692.8000000000003, -188.3, -214.69999999999993, -964.2, -246.29999999999995, -1093.7000000000007, -503.1000000000004, -331.5, -208.29999999999976, -212.6999999999999, -307.7000000000004, -167.10000000000002, -453.70000000000095, -176.19999999999993, -344.5, -830.100000000001, -302.09999999999997, -568.0000000000008, -233.39999999999975, -1043.6000000000013, -675.5000000000002, -587.9, -534.9, -226.09999999999977, -328.69999999999993, -170.59999999999985]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.492820708701456,0.9961504745254183,0.061454401107822604,3.5438048962893687,0.0,662.112,755.16,34000,34000,500,34000,44.37142857142857,65.84285714285713,68,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.029,0.0,0.0,654.413,40.0,9.999999747378752e-05,-243.49567,3.7075543,0.009999999776482582,22.750134,4343.911,-0.0019522905
-146.4,-1093.7000000000007,-372.9580000000001,99.0,77,4,41500,500,41500,False,422,6,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-18,1642691598,10.440618991851807,55.11932158470154,13846,MAC-ATI0602,127.0.0.1,55.11932158470154,3000,6,"[-964.2, -246.29999999999995, -1093.7000000000007, -503.1000000000004, -331.5, -208.29999999999976, -212.6999999999999, -307.7000000000004, -167.10000000000002, -453.70000000000095, -176.19999999999993, -344.5, -830.100000000001, -302.09999999999997, -568.0000000000008, -233.39999999999975, -1043.6000000000013, -675.5000000000002, -587.9, -534.9, -226.09999999999977, -328.69999999999993, -170.59999999999985, -330.3, -171.9, -182.3, -730.9000000000005, -637.2, -195.8, -801.8000000000005, -506.70000000000135, -592.6, -165.7999999999999, -190.00000000000003, -323.5, -164.90000000000003, -264.7, -165.0999999999998, -335.19999999999993, -248.29999999999956, -333.70000000000067, -260.1, -364.7, -210.39999999999992, -353.2, -575.8, -224.69999999999962, -254.5, -199.8999999999997, -297.0999999999999, -434.8, -349.70000000000067, -205.59999999999965, -302.6999999999998, -706.7, -146.4, -229.5999999999999, -532.6, -258.8, -500.6, -389.7, -966.7000000000014, -178.29999999999987, -884.2, -702.4000000000004, -212.0, -1026.4, -228.09999999999994, -519.8, -301.99999999999994, -214.2, -319.29999999999995, -452.8000000000005, -427.6000000000012, -291.09999999999997, -276.5, -183.39999999999984, -201.79999999999967, -237.69999999999956, -281.7999999999999, -237.09999999999997, -269.3, -219.7, -567.7000000000014, -362.2999999999999, -164.7, -242.6, -292.5, -174.39999999999992, -697.8000000000012, -164.79999999999987, -355.4, -237.39999999999998, -173.69999999999965, -257.69999999999965, -189.60000000000002, -317.7000000000006, -246.09999999999994, -375.4, -195.6]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.49668764627994577,1.0011755670496003,0.06194917387588669,3.5796685581078065,0.0,692.546,721.973,41500,41500,500,41500,38.49999999999999,65.76000000000002,83,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.022,0.0,0.0,685.184,40.0,9.999999747378752e-05,-179.3324,3.6950634,0.009999999776482582,22.807444,2086.1167,-0.0015605688
-150.0999999999999,-890.5,-285.944,99.0,76,4,49050,500,49050,False,498,7,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-29,1642691609,10.367784976959229,65.48710656166077,13846,MAC-ATI0602,127.0.0.1,65.48710656166077,3500,7,"[-183.39999999999984, -201.79999999999967, -237.69999999999956, -281.7999999999999, -237.09999999999997, -269.3, -219.7, -567.7000000000014, -362.2999999999999, -164.7, -242.6, -292.5, -174.39999999999992, -697.8000000000012, -164.79999999999987, -355.4, -237.39999999999998, -173.69999999999965, -257.69999999999965, -189.60000000000002, -317.7000000000006, -246.09999999999994, -375.4, -195.6, -197.69999999999962, -188.09999999999994, -361.4, -464.19999999999993, -197.49999999999983, -158.89999999999995, -519.5, -553.2, -237.99999999999977, -237.09999999999997, -616.2, -273.99999999999994, -493.3, -265.8, -202.59999999999997, -202.59999999999997, -204.29999999999998, -373.5, -173.19999999999993, -196.29999999999995, -247.59999999999994, -323.4, -186.8, -321.19999999999993, -291.09999999999985, -161.20000000000005, -168.99999999999983, -180.4, -609.6000000000013, -429.10000000000014, -224.49999999999997, -268.3999999999999, -230.5999999999997, -208.2, -167.49999999999974, -180.6, -263.6999999999997, -483.00000000000017, -230.3, -619.8, -196.1999999999998, -263.6999999999997, -182.6999999999997, -178.69999999999973, -150.0999999999999, -184.7, -190.29999999999993, -890.5, -246.69999999999956, -512.9000000000012, -406.5, -180.4, -178.19999999999987, -171.60000000000002, -170.0, -346.2, -212.69999999999962, -306.7, -234.5, -173.19999999999993, -186.09999999999968, -558.7000000000014, -172.2, -239.3, -153.2, -300.70000000000033, -238.7, -520.2000000000006, -200.3, -189.0999999999997, -201.6999999999996, -748.5, -209.60000000000002, -224.7, -247.69999999999953, -267.5999999999997]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5024293314311802,1.0068266202024092,0.062450741923636,3.611072523395012,0.0,699.482,714.815,49050,49050,500,49000,46.3,65.70000000000002,98,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",7.509,0.0,0.0,692.221,40.0,9.999999747378752e-05,-153.64839,3.6588063,0.009999999776482582,22.873484,1338.5275,-0.011507034
-145.0,-1006.8,-265.10699999999997,99.0,59,4,55000,500,55000,False,557,8,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-39,1642691619,10.202200651168823,75.68930721282959,13846,MAC-ATI0602,127.0.0.1,75.68930721282959,4000,8,"[-180.6, -263.6999999999997, -483.00000000000017, -230.3, -619.8, -196.1999999999998, -263.6999999999997, -182.6999999999997, -178.69999999999973, -150.0999999999999, -184.7, -190.29999999999993, -890.5, -246.69999999999956, -512.9000000000012, -406.5, -180.4, -178.19999999999987, -171.60000000000002, -170.0, -346.2, -212.69999999999962, -306.7, -234.5, -173.19999999999993, -186.09999999999968, -558.7000000000014, -172.2, -239.3, -153.2, -300.70000000000033, -238.7, -520.2000000000006, -200.3, -189.0999999999997, -201.6999999999996, -748.5, -209.60000000000002, -224.7, -247.69999999999953, -267.5999999999997, -495.79999999999995, -222.6, -188.69999999999968, -177.69999999999965, -187.6, -491.7000000000014, -326.0999999999999, -474.70000000000095, -175.79999999999978, -177.69999999999996, -560.0999999999999, -283.59999999999985, -217.2, -209.69999999999965, -192.6999999999996, -328.4000000000007, -356.39999999999986, -232.19999999999993, -254.2, -231.39999999999998, -202.69999999999965, -165.89999999999992, -188.00000000000003, -155.19999999999993, -264.0, -262.5999999999997, -1006.8, -225.69999999999956, -170.3, -265.1999999999999, -165.6, -204.90000000000003, -174.6999999999998, -259.7999999999997, -209.19999999999993, -191.69999999999965, -247.49999999999997, -170.0999999999997, -245.79999999999993, -145.0, -183.1, -161.2, -189.09999999999985, -196.7, -197.4, -203.69999999999962, -223.8, -198.8, -240.49999999999991, -214.49999999999991, -324.69999999999993, -165.69999999999965, -267.39999999999986, -188.20000000000002, -157.09999999999988, -191.2, -235.9999999999999, -231.69999999999956, -222.7]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5088802495084634,1.0248576148517483,0.06387530436272514,3.690690822786595,0.0,853.442,585.863,55000,55000,500,55000,59.480000000000004,65.85333333333334,110,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.685,0.0,0.0,844.972,40.0,9.999999747378752e-05,-121.63038,3.6326776,0.009999999776482582,22.93117,761.0286,-0.012318134
-145.0,-1006.8,-229.65499999999997,99.0,67,4,61550,500,61550,False,624,9,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-49,1642691629,10.217296838760376,85.90660405158997,13846,MAC-ATI0602,127.0.0.1,85.90660405158997,4500,9,"[-1006.8, -225.69999999999956, -170.3, -265.1999999999999, -165.6, -204.90000000000003, -174.6999999999998, -259.7999999999997, -209.19999999999993, -191.69999999999965, -247.49999999999997, -170.0999999999997, -245.79999999999993, -145.0, -183.1, -161.2, -189.09999999999985, -196.7, -197.4, -203.69999999999962, -223.8, -198.8, -240.49999999999991, -214.49999999999991, -324.69999999999993, -165.69999999999965, -267.39999999999986, -188.20000000000002, -157.09999999999988, -191.2, -235.9999999999999, -231.69999999999956, -222.7, -202.69999999999962, -197.69999999999965, -183.5, -210.69999999999962, -204.59999999999982, -203.4, -258.29999999999995, -197.69999999999965, -216.0999999999997, -164.6999999999997, -197.5, -238.79999999999964, -177.0, -151.89999999999992, -266.9, -263.6999999999998, -244.69999999999993, -145.50000000000003, -265.6, -280.8, -215.69999999999962, -219.49999999999991, -273.6999999999999, -489.00000000000097, -341.7000000000008, -195.0999999999998, -206.59999999999974, -201.39999999999975, -275.9, -181.4, -274.70000000000005, -223.6999999999996, -177.6999999999997, -236.7, -503.1000000000004, -171.5, -232.49999999999977, -247.39999999999986, -175.8, -213.69999999999965, -194.2, -508.4, -189.29999999999995, -227.19999999999976, -200.10000000000002, -211.70000000000002, -183.69999999999968, -200.8, -175.5, -226.79999999999993, -191.89999999999998, -180.69999999999973, -213.89999999999972, -168.8, -372.50000000000114, -230.69999999999962, -171.6999999999997, -174.6, -328.70000000000067, -206.8, -248.79999999999984, -165.19999999999993, -176.09999999999997, -168.70000000000002, -170.39999999999986, -265.69999999999965, -208.2]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5198135880384223,1.0457728138288518,0.06530016073645928,3.7800581585090796,0.0,777.334,643.224,61550,61550,500,61500,49.528571428571425,66.07857142857145,123,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.221,0.0,0.0,769.498,40.0,9.999999747378752e-05,-135.0583,3.5541868,0.009999999776482582,22.998491,1102.6641,-0.0065141916
-147.60000000000002,-612.2,-208.95899999999995,99.0,75,4,69000,500,69000,False,699,10,531c6_00000,329f1393774244c1be49460b87d2f66a,2022-01-20_15-13-59,1642691639,10.092298984527588,95.99890303611755,13846,MAC-ATI0602,127.0.0.1,95.99890303611755,5000,10,"[-189.29999999999995, -227.19999999999976, -200.10000000000002, -211.70000000000002, -183.69999999999968, -200.8, -175.5, -226.79999999999993, -191.89999999999998, -180.69999999999973, -213.89999999999972, -168.8, -372.50000000000114, -230.69999999999962, -171.6999999999997, -174.6, -328.70000000000067, -206.8, -248.79999999999984, -165.19999999999993, -176.09999999999997, -168.70000000000002, -170.39999999999986, -265.69999999999965, -208.2, -170.3, -177.0, -227.8999999999999, -195.99999999999972, -183.49999999999963, -211.69999999999962, -168.99999999999986, -288.7, -171.6999999999997, -181.20000000000002, -210.69999999999996, -195.19999999999993, -612.2, -182.00000000000003, -189.7, -193.5, -194.19999999999993, -178.49999999999994, -309.5, -408.1000000000003, -177.89999999999986, -183.5, -316.39999999999975, -205.8999999999999, -216.9999999999999, -194.69999999999968, -185.5999999999998, -184.5, -211.6999999999996, -197.6999999999996, -191.59999999999965, -168.10000000000002, -228.5, -222.69999999999962, -222.49999999999963, -178.6999999999997, -157.9, -249.69999999999956, -221.99999999999994, -222.69999999999962, -178.69999999999965, -151.20000000000002, -162.7, -205.8, -182.99999999999994, -201.69999999999962, -189.69999999999968, -195.69999999999985, -162.6999999999997, -190.60000000000002, -190.5, -214.0, -184.5, -215.69999999999962, -206.69999999999962, -190.5, -177.69999999999973, -178.69999999999962, -217.89999999999972, -180.3, -147.60000000000002, -196.60000000000002, -191.9999999999998, -185.6, -191.09999999999982, -203.0999999999998, -202.4, -181.59999999999968, -179.2999999999998, -209.1, -363.9, -176.5, -211.9, -201.69999999999965, -226.8]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5204334808210853,1.0460078585116253,0.06521288361450397,3.792164108140367,0.0,670.767,745.415,69000,69000,500,69000,43.879999999999995,66.12000000000002,138,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",7.203,0.0,0.0,663.734,39.999996,9.999999747378752e-05,-90.17641,3.3924346,0.009999999776482582,23.078468,525.4287,-0.0046799183
