episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained_this_iter,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner/default_policy/grad_gnorm,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/var_gnorm,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var
-159.6,-1076.2,-442.4928571428572,99.0,28,4,2400,500,2400,False,28,1,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-07-48,1642853268,4.529996871948242,4.529996871948242,17076,MAC-ATI0602,127.0.0.1,4.529996871948242,500,1,"[-1076.2, -929.9000000000012, -506.0999999999999, -270.19999999999993, -221.0, -361.2999999999999, -291.8, -302.1999999999998, -219.2, -422.49999999999994, -469.60000000000116, -1067.4, -1041.3, -452.2, -183.2, -189.79999999999978, -995.5, -202.10000000000002, -237.2, -326.5999999999999, -437.6, -240.69999999999985, -168.6, -159.6, -222.3, -247.89999999999998, -353.19999999999993, -794.6]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.6790137324965799,1.4086003480386116,0.07857745792318171,4.213698835413739,0.0,821.445,608.684,2400,2400,500,500,57.628571428571426,60.300000000000004,4,1.5,1.118033988749895,"[0.0, 0.30000000000000004, 1.5, 2.7, 3.0]",833.941,0.0,0.0,209.634,40.000004,9.999999747378752e-05,-296.93155,3.7135558,0.009999999776482582,22.627913,8000.31,3.874302e-05
-159.6,-1082.2,-422.8870000000001,99.0,76,4,10000,500,10000,False,104,2,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-07-59,1642853279,10.278435945510864,14.808432817459106,17076,MAC-ATI0602,127.0.0.1,14.808432817459106,1000,2,"[-221.0, -361.2999999999999, -291.8, -302.1999999999998, -219.2, -422.49999999999994, -469.60000000000116, -1067.4, -1041.3, -452.2, -183.2, -189.79999999999978, -995.5, -202.10000000000002, -237.2, -326.5999999999999, -437.6, -240.69999999999985, -168.6, -159.6, -222.3, -247.89999999999998, -353.19999999999993, -794.6, -472.70000000000147, -727.8, -468.29999999999995, -235.60000000000002, -569.4000000000004, -159.8, -407.70000000000016, -215.89999999999998, -202.5999999999999, -341.39999999999986, -847.6000000000012, -394.19999999999993, -748.5, -453.7000000000014, -313.4, -764.5000000000005, -249.2999999999998, -186.69999999999956, -452.8, -1033.8000000000002, -975.6000000000004, -565.7000000000014, -412.9, -386.3, -1082.2, -257.9999999999998, -440.70000000000147, -404.7, -189.99999999999983, -314.4, -467.8000000000005, -832.7000000000014, -1012.1, -642.6999999999999, -176.0, -589.4, -982.5, -322.69999999999993, -515.7000000000014, -823.6, -213.19999999999996, -162.0, -417.8000000000003, -990.5, -567.8, -207.3, -222.99999999999983, -167.89999999999992, -175.39999999999992, -456.20000000000107, -285.3, -258.6, -222.4999999999999, -239.6, -210.6999999999996, -322.3, -344.2999999999998, -186.20000000000002, -191.59999999999974, -276.6, -282.4999999999999, -236.7, -185.29999999999987, -233.5, -335.0, -171.4, -211.8, -449.6, -1050.5, -173.09999999999997, -163.7999999999999, -282.6999999999998, -271.1999999999997, -981.5, -299.0, -593.5]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5900866379470386,1.2119334532051267,0.0724756843324602,3.9227879316064063,0.0,701.72,712.535,10000,10000,500,10000,54.233333333333334,60.093333333333334,20,0.3,0.7810249675906654,"[0.0, 0.0, 0.0, 1.1000000000000014, 3.0]",7.336,0.0,0.0,694.681,40.0,9.999999747378752e-05,-289.2611,3.713313,0.009999999776482582,22.64064,6282.5356,-0.00011539459
-152.5,-1112.7,-416.26099999999997,99.0,68,4,17000,500,17000,False,172,3,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-08-09,1642853289,10.137778282165527,24.946211099624634,17076,MAC-ATI0602,127.0.0.1,24.946211099624634,1500,3,"[-567.8, -207.3, -222.99999999999983, -167.89999999999992, -175.39999999999992, -456.20000000000107, -285.3, -258.6, -222.4999999999999, -239.6, -210.6999999999996, -322.3, -344.2999999999998, -186.20000000000002, -191.59999999999974, -276.6, -282.4999999999999, -236.7, -185.29999999999987, -233.5, -335.0, -171.4, -211.8, -449.6, -1050.5, -173.09999999999997, -163.7999999999999, -282.6999999999998, -271.1999999999997, -981.5, -299.0, -593.5, -606.0, -188.4, -266.7, -244.5, -197.3, -985.1, -987.0, -998.5999999999999, -1112.7, -277.6999999999997, -187.59999999999994, -459.6, -602.0000000000006, -255.8, -463.30000000000086, -455.3, -263.39999999999986, -447.8, -288.0999999999998, -809.7000000000014, -169.2, -279.3999999999999, -186.5, -589.9000000000001, -225.89999999999995, -356.7000000000014, -814.1999999999999, -608.9000000000001, -575.6, -353.40000000000003, -941.3, -852.5, -190.29999999999976, -175.3, -387.4, -222.69999999999962, -165.7, -212.69999999999962, -161.3, -496.4, -260.19999999999993, -295.9, -364.80000000000007, -174.69999999999965, -915.7, -183.1, -315.2999999999997, -344.9000000000001, -253.29999999999973, -243.29999999999984, -162.1, -152.5, -376.2, -995.2, -1049.1000000000008, -944.8, -955.0000000000005, -165.39999999999992, -991.0999999999999, -205.69999999999962, -303.19999999999993, -472.90000000000055, -159.8999999999997, -549.4000000000013, -1025.0, -201.3, -973.6, -274.19999999999993]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.557434805957881,1.1447788663271203,0.07073021528939787,3.864745374892226,0.0,720.53,693.933,17000,17000,500,17000,55.635714285714286,59.935714285714276,34,0.17647058823529413,0.6169463812765597,"[0.0, 0.0, 0.0, 0.0, 3.0]",7.894,0.0,0.0,712.863,40.0,9.999999747378752e-05,-224.86122,3.7126873,0.009999999776482582,22.662836,4683.1226,0.0006686449
-132.39999999999995,-1049.1000000000008,-374.8490000000001,99.0,72,4,24000,500,24000,False,244,4,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-08-19,1642853299,10.315762042999268,35.2619731426239,17076,MAC-ATI0602,127.0.0.1,35.2619731426239,2000,4,"[-260.19999999999993, -295.9, -364.80000000000007, -174.69999999999965, -915.7, -183.1, -315.2999999999997, -344.9000000000001, -253.29999999999973, -243.29999999999984, -162.1, -152.5, -376.2, -995.2, -1049.1000000000008, -944.8, -955.0000000000005, -165.39999999999992, -991.0999999999999, -205.69999999999962, -303.19999999999993, -472.90000000000055, -159.8999999999997, -549.4000000000013, -1025.0, -201.3, -973.6, -274.19999999999993, -159.49999999999994, -383.7000000000003, -534.9000000000001, -171.69999999999968, -214.19999999999993, -169.3, -182.5999999999999, -209.3, -150.60000000000002, -229.6999999999999, -342.8, -216.0, -269.0999999999998, -614.2000000000002, -210.49999999999994, -378.7, -255.59999999999997, -211.1, -417.6000000000007, -191.79999999999976, -467.70000000000147, -439.20000000000107, -255.0, -826.3, -558.0000000000006, -212.7, -1023.6000000000005, -206.4, -727.7000000000013, -160.60000000000002, -493.2000000000009, -182.9, -157.9, -181.6, -199.19999999999982, -216.09999999999985, -604.2000000000011, -169.8, -873.6, -327.5, -143.9, -402.4, -767.1000000000001, -543.2, -354.99999999999994, -277.9, -208.4, -181.3, -183.99999999999986, -533.0000000000006, -251.69999999999962, -255.4, -132.39999999999995, -202.09999999999994, -198.3, -520.4, -205.6, -207.2, -216.3, -193.19999999999985, -237.09999999999997, -196.69999999999965, -268.0, -408.20000000000016, -1007.9, -298.3, -307.4, -567.4, -177.5, -442.6000000000005, -300.2, -190.9]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.568473447143352,1.1421440622578556,0.07143949348489649,3.902501078749053,0.0,744.637,671.468,24000,24000,500,24000,55.553333333333335,59.946666666666665,48,0.125,0.5253966755382705,"[0.0, 0.0, 0.0, 0.0, 3.0]",7.803,0.0,0.0,737.057,40.0,9.999999747378752e-05,-141.51457,3.7114265,0.009999999776482582,22.69434,1153.7556,0.0021352172
-109.4,-1067.8000000000002,-388.862,99.0,76,4,31500,500,31500,False,320,5,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-08-29,1642853309,9.94710087776184,45.20907402038574,17076,MAC-ATI0602,127.0.0.1,45.20907402038574,2500,5,"[-183.99999999999986, -533.0000000000006, -251.69999999999962, -255.4, -132.39999999999995, -202.09999999999994, -198.3, -520.4, -205.6, -207.2, -216.3, -193.19999999999985, -237.09999999999997, -196.69999999999965, -268.0, -408.20000000000016, -1007.9, -298.3, -307.4, -567.4, -177.5, -442.6000000000005, -300.2, -190.9, -265.89999999999975, -215.20000000000002, -286.99999999999983, -180.9, -690.9000000000003, -240.19999999999993, -252.69999999999968, -981.5, -142.6999999999997, -526.1000000000004, -190.89999999999998, -204.3, -347.6, -628.3, -571.6000000000014, -763.1000000000008, -298.4999999999998, -192.59999999999982, -259.7, -650.4, -261.49999999999994, -211.2, -183.6999999999996, -293.2, -172.5, -247.8, -204.89999999999998, -236.49999999999994, -443.5, -459.4, -962.1999999999999, -1000.5, -788.5, -318.7, -411.6, -367.8999999999999, -598.0999999999999, -223.29999999999995, -268.19999999999993, -237.8, -181.60000000000002, -531.3000000000009, -226.8, -186.19999999999985, -901.6000000000003, -580.0999999999999, -591.0, -243.8, -938.7, -439.40000000000117, -109.4, -276.1, -410.5000000000012, -635.3, -1067.8000000000002, -195.6999999999997, -504.5, -269.4, -286.3, -393.5, -305.9999999999998, -232.6, -539.2, -180.20000000000002, -644.8, -191.69999999999965, -357.3, -375.9, -207.69999999999993, -187.1, -926.4, -168.3, -407.4, -622.0, -1059.2, -228.49999999999991]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5639809583265363,1.1242384355892354,0.07055865960576461,3.850740938685251,0.0,641.259,779.716,31500,31500,500,31500,48.72857142857142,59.914285714285704,63,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",6.942,0.0,0.0,634.34,40.0,9.999999747378752e-05,-273.26257,3.708806,0.009999999776482582,22.737595,6342.173,-0.00024831295
-109.4,-1067.8000000000002,-335.7310000000001,99.0,70,4,38500,500,38500,False,390,6,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-08-39,1642853319,10.228434085845947,55.43750810623169,17076,MAC-ATI0602,127.0.0.1,55.43750810623169,3000,6,"[-591.0, -243.8, -938.7, -439.40000000000117, -109.4, -276.1, -410.5000000000012, -635.3, -1067.8000000000002, -195.6999999999997, -504.5, -269.4, -286.3, -393.5, -305.9999999999998, -232.6, -539.2, -180.20000000000002, -644.8, -191.69999999999965, -357.3, -375.9, -207.69999999999993, -187.1, -926.4, -168.3, -407.4, -622.0, -1059.2, -228.49999999999991, -690.9000000000005, -438.40000000000134, -227.8999999999999, -239.69999999999993, -167.7, -396.40000000000134, -213.09999999999997, -203.4, -179.4, -163.0999999999997, -377.29999999999984, -251.29999999999967, -542.5, -522.4000000000008, -171.60000000000002, -209.70000000000002, -220.0, -200.5, -204.1, -996.7, -280.1999999999997, -593.9, -136.60000000000002, -172.5, -165.1, -225.8, -173.1999999999999, -391.3999999999999, -211.69999999999965, -631.3000000000002, -373.1, -165.1999999999999, -177.7, -375.3, -204.2, -208.9, -183.09999999999982, -149.7, -165.60000000000002, -158.39999999999975, -179.5999999999999, -142.60000000000002, -297.70000000000033, -339.49999999999983, -361.7000000000009, -351.19999999999993, -165.5, -412.20000000000067, -150.09999999999985, -154.99999999999997, -177.79999999999995, -209.49999999999986, -211.6999999999998, -403.7000000000014, -237.3, -220.4, -343.4, -288.3, -452.5, -159.1, -196.20000000000002, -192.39999999999992, -234.6, -193.9999999999999, -1043.9, -271.4999999999999, -228.70000000000002, -742.800000000001, -184.1999999999998, -271.3]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.560224941173657,1.1217123093093357,0.07056850706988356,3.851825308874703,0.0,713.957,700.322,38500,38500,500,38500,50.41333333333333,59.90666666666666,77,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",7.274,0.0,0.0,706.692,40.000004,9.999999747378752e-05,-162.39723,3.7031987,0.009999999776482582,22.786852,1315.0076,-0.0042750835
-130.40000000000003,-1043.9,-300.422,99.0,77,4,46000,500,46000,False,467,7,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-08-50,1642853330,10.122895956039429,65.56040406227112,17076,MAC-ATI0602,127.0.0.1,65.56040406227112,3500,7,"[-412.20000000000067, -150.09999999999985, -154.99999999999997, -177.79999999999995, -209.49999999999986, -211.6999999999998, -403.7000000000014, -237.3, -220.4, -343.4, -288.3, -452.5, -159.1, -196.20000000000002, -192.39999999999992, -234.6, -193.9999999999999, -1043.9, -271.4999999999999, -228.70000000000002, -742.800000000001, -184.1999999999998, -271.3, -219.6999999999996, -175.8, -186.70000000000002, -852.8000000000003, -413.6, -186.3999999999997, -182.10000000000002, -192.5, -742.4, -181.69999999999965, -201.5, -460.70000000000147, -384.3, -211.49999999999963, -226.29999999999984, -154.60000000000002, -205.9, -260.29999999999995, -314.4999999999999, -195.09999999999994, -189.09999999999968, -181.4, -522.2, -219.2, -235.4, -226.29999999999995, -212.69999999999973, -546.6, -231.2, -194.9, -422.2000000000013, -545.5000000000005, -525.6, -474.4, -184.69999999999962, -285.29999999999984, -370.3, -142.4, -269.4, -289.7000000000002, -272.79999999999984, -241.9, -443.9999999999999, -378.2, -209.70000000000002, -199.39999999999992, -448.5000000000009, -940.5999999999999, -263.2999999999997, -178.69999999999965, -213.5, -408.29999999999995, -183.2, -276.2999999999996, -399.0999999999999, -376.7, -184.7, -183.4, -222.5, -159.2, -241.5, -208.09999999999994, -304.9999999999998, -422.70000000000005, -456.5, -130.40000000000003, -198.79999999999995, -319.8, -230.89999999999995, -219.69999999999965, -223.69999999999962, -169.0999999999998, -187.09999999999982, -572.0000000000005, -167.89999999999984, -434.2000000000006, -173.3]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5577471866578041,1.1133342903052608,0.07007477210058334,3.832139612556125,0.0,651.47,767.495,46000,46000,500,46000,46.192857142857136,59.971428571428575,92,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",6.954,0.0,0.0,644.553,40.0,9.999999747378752e-05,-111.653656,3.696154,0.009999999776482582,22.848639,745.65466,-0.00011861324
-126.2,-1005.4,-276.211,99.0,70,4,53000,500,53000,False,537,8,dbe1e_00000,26ca79885ba74f8293d1fe75d9258f63,2022-01-22_12-09-00,1642853340,10.4758141040802,76.03621816635132,17076,MAC-ATI0602,127.0.0.1,76.03621816635132,4000,8,"[-940.5999999999999, -263.2999999999997, -178.69999999999965, -213.5, -408.29999999999995, -183.2, -276.2999999999996, -399.0999999999999, -376.7, -184.7, -183.4, -222.5, -159.2, -241.5, -208.09999999999994, -304.9999999999998, -422.70000000000005, -456.5, -130.40000000000003, -198.79999999999995, -319.8, -230.89999999999995, -219.69999999999965, -223.69999999999962, -169.0999999999998, -187.09999999999982, -572.0000000000005, -167.89999999999984, -434.2000000000006, -173.3, -191.49999999999997, -150.7999999999999, -195.5, -338.7000000000006, -279.59999999999985, -184.2, -321.7000000000006, -319.5, -218.39999999999998, -486.10000000000036, -198.09999999999997, -255.9999999999998, -207.49999999999983, -191.69999999999987, -175.2, -197.69999999999962, -208.1999999999999, -126.2, -293.70000000000005, -211.8, -296.89999999999986, -166.4, -179.5, -204.10000000000002, -156.5, -197.59999999999968, -192.9, -196.89999999999975, -344.0999999999999, -214.9, -180.9, -375.49999999999994, -185.3, -207.6, -337.6999999999999, -154.60000000000002, -477.0999999999999, -210.69999999999965, -375.80000000000007, -184.0, -165.8999999999999, -250.6, -449.60000000000093, -209.89999999999992, -181.7999999999999, -185.8, -200.29999999999993, -328.4, -195.7, -171.4, -169.4, -412.9, -1005.4, -420.20000000000107, -181.1999999999998, -204.10000000000002, -488.10000000000014, -255.39999999999984, -192.7, -480.70000000000147, -233.39999999999998, -283.69999999999993, -589.9, -193.10000000000002, -426.2, -186.6, -618.2, -220.6999999999999, -271.79999999999995, -206.6999999999996]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.5610769372153306,1.1152600007760265,0.07025629311881296,3.848206900865838,0.0,733.937,681.257,53000,53000,500,53000,53.400000000000006,60.0,106,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",8.124,0.0,0.0,725.821,40.0,9.999999747378752e-05,-150.73886,3.6642532,0.009999999776482582,22.912622,1626.8805,-0.0048104525
