episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-162.20000000000002,-1107.4,-449.32000000000005,99.0,40,4,4000,0,4000,False,40,1,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-34-32,1642786472,15.212307929992676,15.212307929992676,74474,MAC-ATI0602,127.0.0.1,15.212307929992676,0,1,"[-193.1, -409.8000000000012, -217.8999999999996, -176.70000000000005, -250.59999999999994, -231.8, -327.5999999999999, -396.69999999999993, -1035.3, -599.0000000000002, -494.8000000000003, -560.7000000000014, -829.1999999999999, -227.19999999999976, -770.2, -711.7000000000005, -162.20000000000002, -261.6, -189.8, -1022.6999999999999, -1107.4, -531.6, -292.69999999999993, -738.3, -162.5, -213.69999999999956, -245.0, -222.1, -805.3, -169.9, -364.70000000000095, -172.69999999999962, -212.7, -1039.5, -737.4, -867.2000000000007, -195.29999999999973, -392.9999999999999, -187.40000000000003, -245.8]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.0804772138833763,2.1607968714330106,0.11936916814341055,6.719931915447072,0.0,10657.283,375.33,4557.456,877.683,3.206,4000,4000,4000,78.52727272727272,67.29090909090911,0.20000000298023224,9.999999747378752e-05,507.81775,-0.019688178,50783.31,-7.89556e-05,0.022007683,3.6920655,0.0
-146.7,-1107.4,-411.74125000000015,99.0,40,4,8000,0,8000,False,80,2,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-34-44,1642786484,11.522305250167847,26.734613180160522,74474,MAC-ATI0602,127.0.0.1,26.734613180160522,0,2,"[-193.1, -409.8000000000012, -217.8999999999996, -176.70000000000005, -250.59999999999994, -231.8, -327.5999999999999, -396.69999999999993, -1035.3, -599.0000000000002, -494.8000000000003, -560.7000000000014, -829.1999999999999, -227.19999999999976, -770.2, -711.7000000000005, -162.20000000000002, -261.6, -189.8, -1022.6999999999999, -1107.4, -531.6, -292.69999999999993, -738.3, -162.5, -213.69999999999956, -245.0, -222.1, -805.3, -169.9, -364.70000000000095, -172.69999999999962, -212.7, -1039.5, -737.4, -867.2000000000007, -195.29999999999973, -392.9999999999999, -187.40000000000003, -245.8, -412.0000000000001, -291.6, -247.6, -296.49999999999994, -188.59999999999988, -391.4000000000005, -649.7000000000014, -287.7, -292.7000000000003, -429.0, -486.30000000000126, -213.4, -146.7, -207.49999999999972, -441.7000000000014, -193.3, -191.2999999999999, -188.19999999999965, -197.5, -542.7, -822.6000000000005, -174.5999999999999, -779.4000000000007, -213.69999999999965, -571.2, -197.4, -510.50000000000097, -206.29999999999987, -178.10000000000002, -194.19999999999996, -188.49999999999983, -578.2000000000006, -214.4, -264.19999999999993, -553.5999999999999, -1013.4, -971.4, -182.69999999999968, -282.19999999999993, -574.5]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.041396351714893,1.979514723300634,0.11301756020849192,6.355969031454462,0.0,11635.698,343.77,4034.485,991.452,3.229,8000,8000,8000,70.68823529411765,67.35882352941177,0.30000001192092896,9.999999747378752e-05,239.1101,-0.013883392,23911.84,-0.00016129842,0.018614424,3.6628485,0.0
-126.6,-1107.4,-369.7750000000001,99.0,40,4,12000,0,12000,False,120,3,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-34-55,1642786495,11.20732593536377,37.94193911552429,74474,MAC-ATI0602,127.0.0.1,37.94193911552429,0,3,"[-1107.4, -531.6, -292.69999999999993, -738.3, -162.5, -213.69999999999956, -245.0, -222.1, -805.3, -169.9, -364.70000000000095, -172.69999999999962, -212.7, -1039.5, -737.4, -867.2000000000007, -195.29999999999973, -392.9999999999999, -187.40000000000003, -245.8, -412.0000000000001, -291.6, -247.6, -296.49999999999994, -188.59999999999988, -391.4000000000005, -649.7000000000014, -287.7, -292.7000000000003, -429.0, -486.30000000000126, -213.4, -146.7, -207.49999999999972, -441.7000000000014, -193.3, -191.2999999999999, -188.19999999999965, -197.5, -542.7, -822.6000000000005, -174.5999999999999, -779.4000000000007, -213.69999999999965, -571.2, -197.4, -510.50000000000097, -206.29999999999987, -178.10000000000002, -194.19999999999996, -188.49999999999983, -578.2000000000006, -214.4, -264.19999999999993, -553.5999999999999, -1013.4, -971.4, -182.69999999999968, -282.19999999999993, -574.5, -154.1, -159.29999999999978, -357.1000000000001, -341.2000000000004, -134.0, -148.69999999999973, -175.20000000000002, -175.0, -917.3, -257.0, -296.6, -972.2, -172.09999999999982, -194.39999999999992, -165.0, -567.7000000000014, -381.49999999999994, -567.2, -199.69999999999962, -178.00000000000003, -126.6, -178.19999999999973, -419.7000000000014, -197.9, -185.0, -307.4, -179.5, -465.4, -183.5, -164.0, -1017.7000000000014, -274.6, -225.6999999999999, -488.1000000000006, -507.60000000000025, -341.20000000000067, -233.69999999999956, -176.39999999999966, -767.7000000000014, -153.6]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.9848358878737212,1.825025414214565,0.10721914279130561,6.043173135951196,0.0,11572.508,345.647,3789.968,1055.418,3.273,12000,12000,12000,70.1125,67.06875,0.30000001192092896,9.999999747378752e-05,162.77556,-0.015163177,16278.543,-0.00030735327,0.01766139,3.6323328,0.0
-126.6,-1017.7000000000014,-326.4890000000001,99.0,40,4,16000,0,16000,False,160,4,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-35-08,1642786508,12.314099073410034,50.256038188934326,74474,MAC-ATI0602,127.0.0.1,50.256038188934326,0,4,"[-822.6000000000005, -174.5999999999999, -779.4000000000007, -213.69999999999965, -571.2, -197.4, -510.50000000000097, -206.29999999999987, -178.10000000000002, -194.19999999999996, -188.49999999999983, -578.2000000000006, -214.4, -264.19999999999993, -553.5999999999999, -1013.4, -971.4, -182.69999999999968, -282.19999999999993, -574.5, -154.1, -159.29999999999978, -357.1000000000001, -341.2000000000004, -134.0, -148.69999999999973, -175.20000000000002, -175.0, -917.3, -257.0, -296.6, -972.2, -172.09999999999982, -194.39999999999992, -165.0, -567.7000000000014, -381.49999999999994, -567.2, -199.69999999999962, -178.00000000000003, -126.6, -178.19999999999973, -419.7000000000014, -197.9, -185.0, -307.4, -179.5, -465.4, -183.5, -164.0, -1017.7000000000014, -274.6, -225.6999999999999, -488.1000000000006, -507.60000000000025, -341.20000000000067, -233.69999999999956, -176.39999999999966, -767.7000000000014, -153.6, -438.7000000000014, -216.4, -187.69999999999965, -169.20000000000002, -203.4, -177.89999999999998, -176.69999999999962, -292.70000000000005, -472.4, -184.6, -218.49999999999997, -162.69999999999965, -175.4, -593.8000000000001, -572.4, -181.6999999999997, -205.7, -971.5, -254.0999999999999, -169.8, -181.8, -147.20000000000002, -609.7000000000014, -173.10000000000002, -195.5, -322.0999999999998, -149.89999999999998, -183.20000000000002, -236.4, -162.99999999999994, -242.0, -246.29999999999998, -224.69999999999962, -186.4999999999999, -371.7, -308.70000000000044, -287.70000000000005, -201.6, -160.6, -253.99999999999986]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.9303108741539866,1.703637993430556,0.10271640133375211,5.813237786099848,0.0,11775.67,339.683,3658.379,1093.381,3.229,16000,16000,16000,71.82941176470588,67.98235294117647,0.30000001192092896,9.999999747378752e-05,91.90322,-0.01844662,9191.474,-0.00041912918,0.023098012,3.6080444,0.0
-126.6,-1017.7000000000014,-267.217,99.0,40,4,20000,0,20000,False,200,5,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-35-19,1642786519,11.104423999786377,61.3604621887207,74474,MAC-ATI0602,127.0.0.1,61.3604621887207,0,5,"[-126.6, -178.19999999999973, -419.7000000000014, -197.9, -185.0, -307.4, -179.5, -465.4, -183.5, -164.0, -1017.7000000000014, -274.6, -225.6999999999999, -488.1000000000006, -507.60000000000025, -341.20000000000067, -233.69999999999956, -176.39999999999966, -767.7000000000014, -153.6, -438.7000000000014, -216.4, -187.69999999999965, -169.20000000000002, -203.4, -177.89999999999998, -176.69999999999962, -292.70000000000005, -472.4, -184.6, -218.49999999999997, -162.69999999999965, -175.4, -593.8000000000001, -572.4, -181.6999999999997, -205.7, -971.5, -254.0999999999999, -169.8, -181.8, -147.20000000000002, -609.7000000000014, -173.10000000000002, -195.5, -322.0999999999998, -149.89999999999998, -183.20000000000002, -236.4, -162.99999999999994, -242.0, -246.29999999999998, -224.69999999999962, -186.4999999999999, -371.7, -308.70000000000044, -287.70000000000005, -201.6, -160.6, -253.99999999999986, -478.9, -200.40000000000003, -179.69999999999965, -176.39999999999992, -163.69999999999968, -208.69999999999965, -187.9999999999999, -205.79999999999976, -219.19999999999996, -244.69999999999987, -185.6999999999997, -256.19999999999993, -153.6999999999998, -179.10000000000002, -185.3, -161.29999999999984, -180.19999999999976, -201.49999999999972, -239.69999999999965, -291.70000000000005, -281.9, -296.7999999999999, -193.89999999999966, -172.79999999999984, -153.6999999999997, -242.69999999999956, -191.1, -602.7000000000014, -290.7000000000002, -241.69999999999985, -209.39999999999998, -205.69999999999956, -215.5, -294.09999999999997, -183.69999999999965, -154.4, -192.69999999999973, -179.6999999999997, -462.5999999999999, -191.49999999999991]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.9045027618058181,1.6610521581887374,0.10112932216382799,5.7378712653639266,0.0,11672.831,342.676,3553.362,1125.694,3.192,20000,20000,20000,69.26875000000001,67.88750000000002,0.44999998807907104,9.999999747378752e-05,35.46612,-0.013777183,3547.2683,-0.00042923802,0.016034352,3.5599344,0.0
-147.20000000000002,-609.7000000000014,-222.43599999999992,99.0,40,4,24000,0,24000,False,240,6,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-35-32,1642786532,12.907847166061401,74.2683093547821,74474,MAC-ATI0602,127.0.0.1,74.2683093547821,0,6,"[-181.8, -147.20000000000002, -609.7000000000014, -173.10000000000002, -195.5, -322.0999999999998, -149.89999999999998, -183.20000000000002, -236.4, -162.99999999999994, -242.0, -246.29999999999998, -224.69999999999962, -186.4999999999999, -371.7, -308.70000000000044, -287.70000000000005, -201.6, -160.6, -253.99999999999986, -478.9, -200.40000000000003, -179.69999999999965, -176.39999999999992, -163.69999999999968, -208.69999999999965, -187.9999999999999, -205.79999999999976, -219.19999999999996, -244.69999999999987, -185.6999999999997, -256.19999999999993, -153.6999999999998, -179.10000000000002, -185.3, -161.29999999999984, -180.19999999999976, -201.49999999999972, -239.69999999999965, -291.70000000000005, -281.9, -296.7999999999999, -193.89999999999966, -172.79999999999984, -153.6999999999997, -242.69999999999956, -191.1, -602.7000000000014, -290.7000000000002, -241.69999999999985, -209.39999999999998, -205.69999999999956, -215.5, -294.09999999999997, -183.69999999999965, -154.4, -192.69999999999973, -179.6999999999997, -462.5999999999999, -191.49999999999991, -158.6999999999997, -181.69999999999968, -186.4, -190.7, -170.4, -196.29999999999976, -148.69999999999993, -175.3, -190.99999999999972, -207.89999999999975, -194.20000000000002, -299.0, -192.69999999999962, -166.10000000000002, -438.9, -221.3, -195.69999999999965, -172.29999999999995, -164.79999999999987, -165.59999999999965, -211.60000000000002, -179.1999999999998, -196.6, -324.70000000000067, -172.29999999999984, -192.4, -207.69999999999962, -184.79999999999973, -183.6999999999997, -183.8, -159.09999999999997, -176.3, -170.6999999999997, -220.69999999999956, -295.6, -185.8, -177.69999999999968, -199.69999999999965, -301.09999999999997, -199.49999999999977]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.8901991535747783,1.6523159072828957,0.10122252162247168,5.737219983725205,0.0,11790.599,339.253,3574.629,1118.997,3.328,24000,24000,24000,61.96666666666667,67.74444444444444,0.44999998807907104,9.999999747378752e-05,22.392082,-0.013771496,2239.818,-0.00018652814,0.017044714,3.5011506,0.0
-145.40000000000003,-602.7000000000014,-207.77599999999987,99.0,40,4,28000,0,28000,False,280,7,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-35-45,1642786545,12.965606212615967,87.23391556739807,74474,MAC-ATI0602,127.0.0.1,87.23391556739807,0,7,"[-281.9, -296.7999999999999, -193.89999999999966, -172.79999999999984, -153.6999999999997, -242.69999999999956, -191.1, -602.7000000000014, -290.7000000000002, -241.69999999999985, -209.39999999999998, -205.69999999999956, -215.5, -294.09999999999997, -183.69999999999965, -154.4, -192.69999999999973, -179.6999999999997, -462.5999999999999, -191.49999999999991, -158.6999999999997, -181.69999999999968, -186.4, -190.7, -170.4, -196.29999999999976, -148.69999999999993, -175.3, -190.99999999999972, -207.89999999999975, -194.20000000000002, -299.0, -192.69999999999962, -166.10000000000002, -438.9, -221.3, -195.69999999999965, -172.29999999999995, -164.79999999999987, -165.59999999999965, -211.60000000000002, -179.1999999999998, -196.6, -324.70000000000067, -172.29999999999984, -192.4, -207.69999999999962, -184.79999999999973, -183.6999999999997, -183.8, -159.09999999999997, -176.3, -170.6999999999997, -220.69999999999956, -295.6, -185.8, -177.69999999999968, -199.69999999999965, -301.09999999999997, -199.49999999999977, -153.3, -159.9, -185.69999999999962, -177.1, -168.6999999999997, -180.2, -170.6999999999997, -198.3, -168.79999999999984, -172.5999999999998, -169.79999999999984, -174.59999999999997, -186.79999999999995, -155.9999999999999, -171.6, -284.9999999999999, -172.69999999999968, -172.89999999999984, -193.3, -157.4999999999999, -198.5999999999998, -176.69999999999973, -207.99999999999974, -243.89999999999998, -178.10000000000002, -204.60000000000002, -199.69999999999962, -192.99999999999977, -248.1, -145.40000000000003, -200.69999999999962, -184.0, -211.7, -168.79999999999993, -178.1, -431.0, -175.7, -200.59999999999994, -167.10000000000002, -190.3]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.881998720383607,1.65704834666719,0.10175645586538277,5.766187108152263,0.0,11927.866,335.349,3628.669,1102.333,3.305,28000,28000,28000,65.46842105263158,67.57368421052634,0.44999998807907104,9.999999747378752e-05,20.350471,-0.012596516,2035.7155,-8.167103e-05,0.013140957,3.4619994,0.0
-122.00000000000003,-431.0,-193.46399999999994,99.0,40,4,32000,0,32000,False,320,8,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-35-56,1642786556,11.703698873519897,98.93761444091797,74474,MAC-ATI0602,127.0.0.1,98.93761444091797,0,8,"[-211.60000000000002, -179.1999999999998, -196.6, -324.70000000000067, -172.29999999999984, -192.4, -207.69999999999962, -184.79999999999973, -183.6999999999997, -183.8, -159.09999999999997, -176.3, -170.6999999999997, -220.69999999999956, -295.6, -185.8, -177.69999999999968, -199.69999999999965, -301.09999999999997, -199.49999999999977, -153.3, -159.9, -185.69999999999962, -177.1, -168.6999999999997, -180.2, -170.6999999999997, -198.3, -168.79999999999984, -172.5999999999998, -169.79999999999984, -174.59999999999997, -186.79999999999995, -155.9999999999999, -171.6, -284.9999999999999, -172.69999999999968, -172.89999999999984, -193.3, -157.4999999999999, -198.5999999999998, -176.69999999999973, -207.99999999999974, -243.89999999999998, -178.10000000000002, -204.60000000000002, -199.69999999999962, -192.99999999999977, -248.1, -145.40000000000003, -200.69999999999962, -184.0, -211.7, -168.79999999999993, -178.1, -431.0, -175.7, -200.59999999999994, -167.10000000000002, -190.3, -175.3999999999998, -181.39999999999992, -155.6, -122.00000000000003, -157.5, -181.8, -173.3, -311.7000000000003, -169.8, -197.3, -289.1, -169.4, -176.69999999999993, -178.9, -162.00000000000003, -177.4999999999999, -171.69999999999968, -146.6999999999997, -180.20000000000002, -150.4, -177.6, -142.7, -206.7, -231.2999999999996, -190.69999999999965, -176.5, -170.6, -176.69999999999962, -176.6999999999997, -177.7, -175.69999999999968, -173.5, -176.5999999999998, -203.59999999999997, -256.8, -219.89999999999984, -159.69999999999968, -376.60000000000116, -157.6999999999997, -188.10000000000002]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.8759695623085022,1.6573846222517026,0.10177629314088993,5.782777772027632,0.0,11963.21,334.358,3611.407,1107.601,3.323,32000,32000,32000,68.95882352941176,67.58235294117645,0.44999998807907104,9.999999747378752e-05,20.170446,-0.008633969,2017.4276,6.9123384e-06,0.010674564,3.4432943,0.0
-122.00000000000003,-431.0,-188.3559999999999,99.0,40,4,36000,0,36000,False,360,9,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-36-08,1642786568,11.555054187774658,110.49266862869263,74474,MAC-ATI0602,127.0.0.1,110.49266862869263,0,9,"[-198.5999999999998, -176.69999999999973, -207.99999999999974, -243.89999999999998, -178.10000000000002, -204.60000000000002, -199.69999999999962, -192.99999999999977, -248.1, -145.40000000000003, -200.69999999999962, -184.0, -211.7, -168.79999999999993, -178.1, -431.0, -175.7, -200.59999999999994, -167.10000000000002, -190.3, -175.3999999999998, -181.39999999999992, -155.6, -122.00000000000003, -157.5, -181.8, -173.3, -311.7000000000003, -169.8, -197.3, -289.1, -169.4, -176.69999999999993, -178.9, -162.00000000000003, -177.4999999999999, -171.69999999999968, -146.6999999999997, -180.20000000000002, -150.4, -177.6, -142.7, -206.7, -231.2999999999996, -190.69999999999965, -176.5, -170.6, -176.69999999999962, -176.6999999999997, -177.7, -175.69999999999968, -173.5, -176.5999999999998, -203.59999999999997, -256.8, -219.89999999999984, -159.69999999999968, -376.60000000000116, -157.6999999999997, -188.10000000000002, -182.10000000000002, -169.79999999999984, -189.69999999999962, -162.69999999999968, -324.40000000000015, -174.1, -139.8, -148.7, -191.49999999999997, -186.69999999999968, -168.8, -161.69999999999973, -160.59999999999974, -173.20000000000002, -157.6999999999997, -144.6999999999997, -163.69999999999968, -167.69999999999965, -155.09999999999974, -163.9, -171.60000000000002, -249.39999999999984, -181.6999999999997, -135.89999999999998, -204.0, -202.19999999999987, -290.19999999999976, -155.6999999999997, -171.40000000000003, -174.8, -193.69999999999965, -148.4, -159.59999999999985, -169.6999999999997, -146.0, -169.69999999999965, -262.09999999999997, -167.8, -179.29999999999978, -167.90000000000003]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.868413064880805,1.6438602639267248,0.10137310961356341,5.76936123121212,0.0,11967.248,334.246,3551.663,1126.233,3.349,36000,36000,36000,68.58125,67.55625,0.44999998807907104,9.999999747378752e-05,18.762232,-0.011279672,1876.8146,0.043337826,0.011922135,3.4109664,0.0
-135.89999999999998,-376.60000000000116,-182.84499999999997,99.0,44,4,40000,0,40000,False,404,10,4b97d_00001,0547105b830a4f5aa7f47829082b0e46,2022-01-21_17-36-21,1642786581,12.845335721969604,123.33800435066223,74474,MAC-ATI0602,127.0.0.1,123.33800435066223,0,10,"[-190.69999999999965, -176.5, -170.6, -176.69999999999962, -176.6999999999997, -177.7, -175.69999999999968, -173.5, -176.5999999999998, -203.59999999999997, -256.8, -219.89999999999984, -159.69999999999968, -376.60000000000116, -157.6999999999997, -188.10000000000002, -182.10000000000002, -169.79999999999984, -189.69999999999962, -162.69999999999968, -324.40000000000015, -174.1, -139.8, -148.7, -191.49999999999997, -186.69999999999968, -168.8, -161.69999999999973, -160.59999999999974, -173.20000000000002, -157.6999999999997, -144.6999999999997, -163.69999999999968, -167.69999999999965, -155.09999999999974, -163.9, -171.60000000000002, -249.39999999999984, -181.6999999999997, -135.89999999999998, -204.0, -202.19999999999987, -290.19999999999976, -155.6999999999997, -171.40000000000003, -174.8, -193.69999999999965, -148.4, -159.59999999999985, -169.6999999999997, -146.0, -169.69999999999965, -262.09999999999997, -167.8, -179.29999999999978, -167.90000000000003, -160.59999999999977, -142.40000000000003, -169.79999999999984, -180.09999999999997, -165.6999999999997, -175.69999999999973, -171.69999999999968, -175.59999999999997, -186.69999999999962, -142.20000000000005, -187.20000000000002, -172.60000000000002, -185.60000000000002, -144.7, -172.5, -198.69999999999993, -137.89999999999998, -155.79999999999984, -171.69999999999965, -172.8999999999998, -182.69999999999965, -166.9, -187.00000000000003, -183.69999999999965, -184.3, -187.0, -192.59999999999965, -161.6999999999997, -358.0000000000005, -173.3, -154.90000000000003, -158.5999999999999, -158.50000000000003, -193.69999999999962, -166.8, -180.19999999999987, -162.0999999999998, -146.6999999999997, -174.70000000000005, -164.6999999999997, -245.69999999999953, -174.6999999999997, -315.4, -195.6999999999996]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.8635164456562674,1.6364856819947329,0.10142880627255968,5.7719463025560955,0.0,11991.81,333.561,3569.975,1120.456,3.342,40000,40000,40000,76.5888888888889,67.95555555555558,0.44999998807907104,9.999999747378752e-05,15.642533,-0.0219805,1565.6946,0.16068615,0.016818745,3.34666,0.0
