episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained_this_iter,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner/default_policy/grad_gnorm,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff,info/learner/default_policy/learner_stats/var_gnorm,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var
-148.09999999999997,-999.3,-371.5466666666667,99.0,15,0,1500,500,1500,False,15,1,28766_00000,a29d4d34a7ec45e295a2413a8860b4d2,2022-01-22_21-21-01,1642886461,7.977400064468384,7.977400064468384,54794,MAC-ATI0602,127.0.0.1,7.977400064468384,500,1,"[-999.3, -385.5, -722.4, -358.4, -395.10000000000025, -259.19999999999993, -419.6000000000001, -364.79999999999995, -148.09999999999997, -228.7, -504.1, -179.09999999999985, -152.2, -223.4, -233.29999999999987]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.255706498656251,1.3721303730150762,0.04895665818734775,2.618828906288629,0.0,2659.931,187.975,1500,1500,500,500,21.108333333333334,61.6,1,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",5480.695,0.0,0.0,1248.703,40.000004,9.999999747378752e-05,-451.8256,3.7135699,0.009999999776482582,38.793858,13948.509,0.0
-148.09999999999997,-1073.7,-397.00000000000006,99.0,30,0,4500,500,4500,False,45,2,28766_00000,a29d4d34a7ec45e295a2413a8860b4d2,2022-01-22_21-21-12,1642886472,11.418670654296875,19.39607071876526,54794,MAC-ATI0602,127.0.0.1,19.39607071876526,1000,2,"[-999.3, -385.5, -722.4, -358.4, -395.10000000000025, -259.19999999999993, -419.6000000000001, -364.79999999999995, -148.09999999999997, -228.7, -504.1, -179.09999999999985, -152.2, -223.4, -233.29999999999987, -460.0, -228.79999999999978, -380.7000000000013, -251.20000000000002, -387.1999999999998, -372.49999999999994, -259.8, -516.9999999999999, -802.6000000000009, -158.10000000000002, -230.29999999999959, -241.39999999999998, -489.1, -491.0, -738.0, -506.8000000000009, -198.69999999999962, -517.9000000000001, -206.6999999999998, -177.7, -420.29999999999995, -235.4, -378.4, -686.7000000000014, -446.5000000000002, -1073.7, -666.6, -280.4, -235.99999999999994, -252.3]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",0.9880150912156332,1.0744215891779505,0.04581290460583646,2.520507518390141,0.0,2158.166,231.678,4500,4500,500,3500,16.50625,61.6,8,0.25,0.4330127018922193,"[0.0, 0.0, 0.0, 1.0, 1.0]",691.112,0.0,0.0,1543.931,40.000004,9.999999747378752e-05,-322.10953,3.7135425,0.009999999776482582,39.179756,7491.7266,-6.1392784e-05
