episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-17.7,-89.5,-60.38942307692308,19.0,208,4,4000,0,4000,False,208,1,3bddc_00000,9aa35503affb4072a247dd02158a4d13,2022-01-19_13-25-46,1642598746,10.236924886703491,10.236924886703491,44151,MAC-ATI0602,127.0.0.1,10.236924886703491,0,1,"[-55.7, -26.700000000000003, -79.69999999999999, -56.7, -84.69999999999999, -83.69999999999999, -83.3, -80.69999999999999, -76.7, -32.7, -84.3, -39.7, -60.6, -80.69999999999999, -82.69999999999999, -81.69999999999999, -19.700000000000003, -30.700000000000006, -81.6, -64.7, -33.60000000000001, -86.69999999999999, -85.69999999999999, -33.7, -82.7, -42.7, -79.69999999999999, -83.69999999999999, -84.69999999999999, -27.0, -36.2, -88.69999999999999, -80.69999999999999, -54.4, -85.69999999999999, -46.7, -84.69999999999999, -84.69999999999999, -84.69999999999999, -38.7, -78.69999999999999, -80.69999999999999, -35.7, -72.7, -23.700000000000003, -83.9, -82.69999999999999, -24.700000000000003, -31.70000000000001, -77.69999999999999, -82.69999999999999, -82.69999999999999, -31.2, -85.69999999999999, -52.6, -32.7, -29.4, -62.0, -37.9, -30.700000000000006, -85.7, -76.7, -88.1, -82.69999999999999, -80.69999999999999, -63.7, -77.1, -86.69999999999999, -33.7, -83.0, -34.7, -82.69999999999999, -85.69999999999999, -87.5, -77.3, -83.69999999999999, -61.7, -59.2, -31.700000000000006, -86.1, -26.700000000000006, -38.70000000000001, -32.50000000000001, -31.700000000000006, -66.2, -44.7, -24.700000000000006, -81.69999999999999, -30.3, -32.7, -56.3, -33.7, -31.700000000000006, -57.7, -57.7, -35.6, -85.69999999999999, -32.6, -30.700000000000003, -84.69999999999999, -23.700000000000003, -35.3, -35.5, -86.69999999999999, -85.69999999999999, -25.700000000000006, -85.69999999999999, -85.7, -31.700000000000003, -88.69999999999999, -84.9, -36.7, -33.8, -31.700000000000006, -82.4, -35.7, -79.3, -22.700000000000003, -86.69999999999999, -82.69999999999999, -33.0, -84.69999999999999, -84.69999999999999, -27.700000000000006, -83.69999999999999, -78.69999999999999, -32.1, -39.3, -83.9, -56.7, -35.70000000000001, -74.7, -82.69999999999999, -34.7, -23.700000000000003, -29.700000000000006, -29.700000000000006, -17.7, -28.6, -83.69999999999999, -57.5, -57.7, -73.9, -54.4, -74.7, -61.2, -86.69999999999999, -78.6, -86.69999999999999, -50.7, -87.69999999999999, -34.8, -83.69999999999999, -81.5, -88.69999999999999, -35.8, -38.7, -56.6, -57.5, -83.69999999999999, -89.5, -31.700000000000006, -84.69999999999999, -58.7, -30.700000000000006, -34.7, -84.69999999999999, -35.7, -51.7, -36.8, -48.4, -85.69999999999999, -69.4, -31.700000000000006, -85.3, -34.6, -31.700000000000003, -85.69999999999999, -86.7, -20.700000000000003, -65.3, -60.7, -34.5, -85.69999999999999, -86.1, -85.69999999999999, -33.400000000000006, -83.69999999999999, -79.69999999999999, -84.69999999999999, -23.3, -34.7, -25.700000000000006, -87.7, -81.69999999999999, -83.69999999999999, -83.69999999999999, -79.69999999999999, -36.5, -32.70000000000001, -38.7, -73.7, -83.69999999999999, -63.7, -28.600000000000005, -82.69999999999999, -84.9, -83.2]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",2.3267505528567196,1.3096551080564636,0.09433658687503901,4.2474264507884385,0.0,8233.825,485.801,0.311,12856104.215,1997.701,2002.301,1.669,4000,4000,4000,4000,48.166666666666664,61.620000000000005,0.20000000298023224,9.999999747378752e-05,1835.0637,-0.024293894,1835.0834,-0.012900303,0.023863107,3.6900113,0.0
-18.700000000000003,-88.2,-58.68915094339623,19.0,212,4,8000,0,8000,False,420,2,3bddc_00000,9aa35503affb4072a247dd02158a4d13,2022-01-19_13-25-55,1642598755,9.176575899124146,19.413500785827637,44151,MAC-ATI0602,127.0.0.1,19.413500785827637,0,2,"[-78.69999999999999, -75.2, -84.5, -84.1, -79.6, -80.69999999999999, -34.7, -33.7, -32.7, -80.3, -84.69999999999999, -79.69999999999999, -84.9, -33.4, -77.69999999999999, -34.7, -75.3, -30.1, -80.69999999999999, -19.5, -30.3, -78.69999999999999, -34.7, -81.69999999999999, -35.7, -88.2, -35.8, -82.6, -61.7, -77.69999999999999, -79.69999999999999, -56.6, -82.69999999999999, -84.4, -36.7, -30.6, -82.69999999999999, -81.69999999999999, -36.3, -83.7, -75.1, -85.7, -81.69999999999999, -80.6, -85.6, -81.69999999999999, -20.700000000000003, -64.7, -23.700000000000003, -85.69999999999999, -32.7, -73.69999999999999, -82.69999999999999, -82.69999999999999, -58.7, -26.6, -83.69999999999999, -36.7, -73.4, -73.3, -28.700000000000006, -77.3, -20.700000000000003, -23.2, -77.6, -77.69999999999999, -72.7, -81.5, -21.700000000000003, -24.700000000000006, -78.69999999999999, -36.7, -40.7, -84.69999999999999, -53.7, -35.0, -32.7, -84.7, -52.7, -76.69999999999999, -32.7, -32.7, -34.7, -83.69999999999999, -74.7, -30.700000000000003, -76.69999999999999, -32.7, -35.7, -32.7, -73.7, -30.70000000000001, -33.7, -42.7, -80.69999999999999, -87.8, -49.7, -34.7, -35.6, -76.5, -74.69999999999999, -83.69999999999999, -86.69999999999999, -32.7, -26.700000000000006, -86.4, -28.1, -72.7, -84.2, -18.700000000000003, -84.69999999999999, -59.3, -76.4, -85.7, -75.7, -28.700000000000006, -81.69999999999999, -27.70000000000001, -85.69999999999999, -83.5, -78.9, -77.2, -34.7, -36.70000000000001, -84.69999999999999, -82.0, -75.69999999999999, -56.6, -86.6, -81.1, -34.7, -38.5, -34.7, -32.9, -32.7, -27.799999999999997, -43.7, -81.2, -36.9, -85.69999999999999, -84.2, -77.5, -82.4, -33.2, -87.69999999999999, -28.700000000000006, -28.700000000000003, -28.700000000000006, -59.1, -32.7, -41.7, -84.6, -85.69999999999999, -85.69999999999999, -81.69999999999999, -33.7, -85.69999999999999, -81.4, -23.700000000000006, -81.69999999999999, -79.3, -25.3, -83.0, -23.700000000000003, -34.7, -61.4, -24.700000000000006, -76.69999999999999, -78.69999999999999, -80.2, -81.69999999999999, -59.7, -33.7, -35.7, -19.7, -72.69999999999999, -31.0, -24.700000000000006, -79.69999999999999, -35.7, -85.69999999999999, -84.69999999999999, -81.69999999999999, -31.70000000000001, -77.0, -22.700000000000003, -81.9, -73.7, -79.3, -37.70000000000001, -85.69999999999999, -71.7, -26.5, -34.2, -36.70000000000001, -61.3, -82.69999999999999, -33.7, -82.6, -35.70000000000001, -77.69999999999999, -19.7, -32.7, -23.700000000000003, -28.70000000000001, -34.70000000000001, -76.69999999999999, -85.69999999999999, -30.400000000000002, -86.69999999999999, -83.69999999999999, -26.2]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",2.2640610742068543,1.2284972737992423,0.08905145420186941,4.03240229236311,0.0,8852.092,451.871,0.306,13066367.601,1868.688,2140.54,1.684,8000,8000,8000,8000,43.41538461538461,61.369230769230754,0.30000001192092896,9.999999747378752e-05,1041.3751,-0.019130658,1041.388,-0.0061138063,0.021377077,3.6601489,0.0
-16.699999999999996,-88.69999999999999,-49.25721153846154,19.0,208,4,12000,0,12000,True,628,3,3bddc_00000,9aa35503affb4072a247dd02158a4d13,2022-01-19_13-26-05,1642598765,9.292105913162231,28.705606698989868,44151,MAC-ATI0602,127.0.0.1,28.705606698989868,0,3,"[-84.69999999999999, -87.6, -28.700000000000006, -35.2, -27.600000000000005, -33.7, -27.5, -27.700000000000006, -24.700000000000003, -24.0, -77.69999999999999, -35.70000000000001, -83.69999999999999, -34.7, -20.7, -57.7, -46.7, -30.700000000000006, -34.7, -30.700000000000006, -28.700000000000006, -32.7, -32.0, -35.70000000000001, -25.700000000000006, -85.6, -47.7, -33.7, -72.7, -31.700000000000006, -81.69999999999999, -29.70000000000001, -23.700000000000003, -73.5, -58.7, -84.5, -33.7, -23.700000000000003, -81.7, -33.7, -83.69999999999999, -33.7, -37.7, -23.700000000000003, -31.700000000000003, -77.69999999999999, -52.9, -35.7, -84.69999999999999, -81.1, -81.69999999999999, -32.7, -46.7, -19.5, -33.2, -52.7, -20.700000000000003, -34.7, -26.500000000000004, -32.7, -30.700000000000003, -80.69999999999999, -66.3, -79.69999999999999, -19.7, -78.69999999999999, -38.099999999999994, -61.7, -31.700000000000003, -85.69999999999999, -79.2, -81.69999999999999, -83.69999999999999, -27.700000000000006, -69.69999999999999, -84.69999999999999, -75.7, -21.6, -16.7, -83.69999999999999, -79.0, -35.7, -24.4, -31.700000000000003, -83.2, -29.700000000000006, -64.7, -35.3, -82.69999999999999, -35.7, -77.69999999999999, -35.7, -21.700000000000003, -33.7, -84.69999999999999, -17.7, -35.70000000000001, -31.700000000000006, -22.700000000000003, -80.5, -35.7, -83.69999999999999, -71.2, -74.7, -34.7, -28.700000000000006, -80.69999999999999, -81.69999999999999, -75.7, -72.7, -49.7, -35.60000000000001, -62.7, -34.7, -86.5, -45.7, -51.7, -19.700000000000003, -60.6, -34.400000000000006, -28.700000000000006, -32.7, -31.4, -80.69999999999999, -32.7, -24.299999999999997, -78.69999999999999, -36.70000000000001, -69.69999999999999, -30.400000000000002, -53.6, -88.69999999999999, -84.69999999999999, -33.7, -35.7, -21.700000000000003, -68.4, -81.69999999999999, -59.7, -33.7, -59.70000000000001, -28.700000000000006, -23.700000000000003, -20.700000000000003, -82.69999999999999, -34.7, -71.7, -29.700000000000003, -34.7, -35.7, -38.7, -29.700000000000006, -34.70000000000001, -29.700000000000003, -67.1, -22.700000000000003, -34.50000000000001, -33.3, -25.700000000000006, -27.700000000000006, -35.8, -26.6, -37.7, -84.2, -77.69999999999999, -29.700000000000006, -34.7, -78.69999999999999, -31.700000000000003, -35.7, -33.7, -45.7, -33.7, -36.7, -86.69999999999999, -85.69999999999999, -34.7, -74.7, -61.2, -83.7, -59.7, -84.69999999999999, -28.700000000000006, -36.3, -76.69999999999999, -28.700000000000006, -82.69999999999999, -73.8, -76.69999999999999, -80.69999999999999, -24.700000000000003, -34.2, -30.700000000000006, -30.700000000000006, -73.7, -30.6, -33.7, -73.0, -84.8, -26.700000000000006, -22.700000000000003, -30.700000000000003, -35.7, -70.7, -16.699999999999996, -72.7, -80.69999999999999, -30.700000000000003]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",2.2331374718800503,1.2114630544713956,0.08791212398423545,3.9995246948857424,0.0,9001.297,444.38,0.299,13371851.222,1830.07,2185.708,1.682,12000,12000,12000,12000,44.51538461538462,61.41538461538461,0.44999998807907104,9.999999747378752e-05,534.8372,-0.025604974,534.8544,-0.0034517327,0.018764274,3.632697,0.0
