episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-152.5,-1043.5000000000005,-479.6075000000002,99.0,40,4,4000,0,4000,False,40,1,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-19-03,1642673943,15.607413053512573,15.607413053512573,93201,MAC-ATI0602,127.0.0.1,15.607413053512573,0,1,"[-368.8, -471.60000000000053, -932.3, -1001.1000000000008, -446.3, -169.29999999999987, -613.5, -446.3000000000014, -992.5, -367.9, -357.70000000000005, -672.2000000000004, -262.4, -205.6, -1043.5000000000005, -218.0, -329.7000000000007, -381.2, -205.7, -215.6, -215.59999999999982, -389.0, -1027.1000000000013, -167.09999999999974, -226.1, -790.9, -262.6, -297.89999999999975, -601.7000000000014, -794.5, -156.89999999999992, -152.5, -156.0, -529.8, -1034.000000000001, -618.8, -210.3, -477.70000000000135, -1023.3000000000002, -351.2999999999999]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.3235226854101403,2.3848506715986044,0.1652787972639848,7.625087753280655,0.0,11734.863,340.865,0.638,6269512.706,3855.255,1037.545,4.301,4000,4000,4000,4000,81.9304347826087,63.97391304347826,0.20000000298023224,9.999999974752427e-07,14416.551,0.0056961686,57666.176,6.27278e-06,4.5645065e-06,3.7135649,0.0
-138.60000000000002,-1098.7000000000007,-438.19625000000013,99.0,40,4,8000,0,8000,False,80,2,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-19-17,1642673957,13.935090065002441,29.542503118515015,93201,MAC-ATI0602,127.0.0.1,29.542503118515015,0,2,"[-368.8, -471.60000000000053, -932.3, -1001.1000000000008, -446.3, -169.29999999999987, -613.5, -446.3000000000014, -992.5, -367.9, -357.70000000000005, -672.2000000000004, -262.4, -205.6, -1043.5000000000005, -218.0, -329.7000000000007, -381.2, -205.7, -215.6, -215.59999999999982, -389.0, -1027.1000000000013, -167.09999999999974, -226.1, -790.9, -262.6, -297.89999999999975, -601.7000000000014, -794.5, -156.89999999999992, -152.5, -156.0, -529.8, -1034.000000000001, -618.8, -210.3, -477.70000000000135, -1023.3000000000002, -351.2999999999999, -172.99999999999994, -178.2, -202.0, -260.8, -254.19999999999996, -244.8, -188.9, -204.10000000000002, -154.7, -221.89999999999998, -1013.2, -175.4, -240.4999999999998, -465.6, -393.0, -391.1, -245.69999999999985, -577.2000000000011, -328.5999999999999, -198.9, -342.5, -195.39999999999992, -239.9, -806.3, -153.9, -356.19999999999993, -890.5000000000014, -829.6000000000005, -149.69999999999968, -213.69999999999962, -239.2, -138.60000000000002, -471.3, -286.2999999999997, -370.5, -809.9000000000003, -1012.5, -287.69999999999993, -867.2000000000011, -1098.7000000000007]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.2553006272686829,2.32281710262055,0.16148842021380708,7.491063458864483,0.0,13125.075,304.76,0.548,7300790.252,3598.693,1111.515,3.276,8000,8000,8000,8000,72.88499999999999,64.095,0.10000000149011612,9.999999974752427e-07,9389.019,0.0021490396,37556.06,-8.995943e-06,7.323485e-06,3.7135425,0.0
-138.60000000000002,-1098.7000000000007,-427.0030000000001,99.0,40,4,12000,0,12000,False,120,3,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-19-31,1642673971,14.01620101928711,43.558704137802124,93201,MAC-ATI0602,127.0.0.1,43.558704137802124,0,3,"[-215.59999999999982, -389.0, -1027.1000000000013, -167.09999999999974, -226.1, -790.9, -262.6, -297.89999999999975, -601.7000000000014, -794.5, -156.89999999999992, -152.5, -156.0, -529.8, -1034.000000000001, -618.8, -210.3, -477.70000000000135, -1023.3000000000002, -351.2999999999999, -172.99999999999994, -178.2, -202.0, -260.8, -254.19999999999996, -244.8, -188.9, -204.10000000000002, -154.7, -221.89999999999998, -1013.2, -175.4, -240.4999999999998, -465.6, -393.0, -391.1, -245.69999999999985, -577.2000000000011, -328.5999999999999, -198.9, -342.5, -195.39999999999992, -239.9, -806.3, -153.9, -356.19999999999993, -890.5000000000014, -829.6000000000005, -149.69999999999968, -213.69999999999962, -239.2, -138.60000000000002, -471.3, -286.2999999999997, -370.5, -809.9000000000003, -1012.5, -287.69999999999993, -867.2000000000011, -1098.7000000000007, -177.89999999999984, -494.8, -217.2999999999999, -891.7, -307.70000000000016, -431.8, -406.2, -1081.6, -216.69999999999965, -184.2999999999999, -182.60000000000002, -280.7, -480.8000000000001, -282.5, -212.8, -233.79999999999995, -223.0, -1012.1, -946.7, -547.9000000000001, -360.8999999999998, -168.3, -447.0000000000001, -994.3, -364.7000000000014, -917.4000000000001, -924.7000000000005, -157.3999999999997, -202.1, -472.6, -486.1000000000013, -219.9999999999999, -200.39999999999964, -235.7, -216.7, -1000.0999999999999, -235.6, -489.50000000000085, -187.5, -251.9]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.1858616264709303,2.2688666251121044,0.1573380962814091,7.369357499558302,0.0,13440.758,297.602,0.497,8045340.153,3504.486,1141.394,3.437,12000,12000,12000,12000,80.16999999999999,64.17500000000001,0.05000000074505806,9.999999974752427e-07,11171.306,-0.000100051264,44685.223,-7.217808e-05,1.2017754e-05,3.7134786,0.0
-138.60000000000002,-1098.7000000000007,-430.7100000000001,99.0,40,4,16000,0,16000,False,160,4,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-19-46,1642673986,14.792722940444946,58.35142707824707,93201,MAC-ATI0602,127.0.0.1,58.35142707824707,0,4,"[-342.5, -195.39999999999992, -239.9, -806.3, -153.9, -356.19999999999993, -890.5000000000014, -829.6000000000005, -149.69999999999968, -213.69999999999962, -239.2, -138.60000000000002, -471.3, -286.2999999999997, -370.5, -809.9000000000003, -1012.5, -287.69999999999993, -867.2000000000011, -1098.7000000000007, -177.89999999999984, -494.8, -217.2999999999999, -891.7, -307.70000000000016, -431.8, -406.2, -1081.6, -216.69999999999965, -184.2999999999999, -182.60000000000002, -280.7, -480.8000000000001, -282.5, -212.8, -233.79999999999995, -223.0, -1012.1, -946.7, -547.9000000000001, -360.8999999999998, -168.3, -447.0000000000001, -994.3, -364.7000000000014, -917.4000000000001, -924.7000000000005, -157.3999999999997, -202.1, -472.6, -486.1000000000013, -219.9999999999999, -200.39999999999964, -235.7, -216.7, -1000.0999999999999, -235.6, -489.50000000000085, -187.5, -251.9, -573.2, -587.7, -202.9, -293.49999999999994, -350.19999999999993, -193.69999999999962, -234.69999999999962, -410.5, -597.7000000000014, -256.8, -296.59999999999974, -360.60000000000093, -203.2, -1022.5, -554.1999999999999, -306.4, -288.2, -1017.4, -195.6, -172.9, -244.9, -280.6999999999998, -205.39999999999986, -229.79999999999978, -476.5999999999999, -580.4, -227.2999999999997, -665.6000000000009, -815.0999999999999, -234.0, -567.9, -361.4, -706.3, -306.9999999999999, -350.3, -487.3, -267.5999999999997, -162.00000000000003, -411.3000000000003, -266.19999999999993]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.1187045314248387,2.232470008187194,0.1551937869484591,7.28746866279306,0.0,13663.852,292.743,0.528,7573509.085,3580.475,1117.17,3.568,16000,16000,16000,16000,80.0047619047619,64.20000000000002,0.02500000037252903,9.999999974752427e-07,6775.9116,-0.005702386,27103.668,-0.00034771036,1.5889014e-05,3.7133524,0.0
-124.4,-1050.1,-430.40600000000006,99.0,40,4,20000,0,20000,False,200,5,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-20-00,1642674000,14.124840021133423,72.4762670993805,93201,MAC-ATI0602,127.0.0.1,72.4762670993805,0,5,"[-360.8999999999998, -168.3, -447.0000000000001, -994.3, -364.7000000000014, -917.4000000000001, -924.7000000000005, -157.3999999999997, -202.1, -472.6, -486.1000000000013, -219.9999999999999, -200.39999999999964, -235.7, -216.7, -1000.0999999999999, -235.6, -489.50000000000085, -187.5, -251.9, -573.2, -587.7, -202.9, -293.49999999999994, -350.19999999999993, -193.69999999999962, -234.69999999999962, -410.5, -597.7000000000014, -256.8, -296.59999999999974, -360.60000000000093, -203.2, -1022.5, -554.1999999999999, -306.4, -288.2, -1017.4, -195.6, -172.9, -244.9, -280.6999999999998, -205.39999999999986, -229.79999999999978, -476.5999999999999, -580.4, -227.2999999999997, -665.6000000000009, -815.0999999999999, -234.0, -567.9, -361.4, -706.3, -306.9999999999999, -350.3, -487.3, -267.5999999999997, -162.00000000000003, -411.3000000000003, -266.19999999999993, -200.10000000000002, -457.5, -124.4, -616.2000000000004, -1012.4, -209.59999999999974, -371.39999999999986, -329.6999999999999, -1009.0, -330.80000000000047, -1005.3, -275.1999999999998, -223.69999999999996, -1050.1, -270.89999999999975, -248.3, -178.8999999999998, -191.4, -196.6, -201.69999999999962, -153.19999999999987, -483.10000000000065, -1011.2, -809.4000000000005, -416.7000000000014, -571.1000000000004, -970.1, -197.20000000000002, -425.70000000000147, -804.8, -525.5000000000009, -786.4, -313.69999999999993, -318.70000000000033, -818.5000000000002, -409.10000000000105, -194.5, -382.7, -128.8, -318.50000000000045]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.0787598654010195,2.2297772926782464,0.15491461850358662,7.285522568295533,0.0,13911.966,287.522,0.498,8039685.643,3477.808,1150.15,3.239,20000,20000,20000,20000,76.25499999999998,64.20000000000002,0.012500000186264515,9.999999974752427e-07,9525.424,-0.003730606,38101.71,-0.00047892684,3.5009656e-05,3.7130754,0.0
-124.4,-1050.1,-439.0560000000002,99.0,40,4,24000,0,24000,False,240,6,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-20-15,1642674015,14.551130056381226,87.02739715576172,93201,MAC-ATI0602,127.0.0.1,87.02739715576172,0,6,"[-244.9, -280.6999999999998, -205.39999999999986, -229.79999999999978, -476.5999999999999, -580.4, -227.2999999999997, -665.6000000000009, -815.0999999999999, -234.0, -567.9, -361.4, -706.3, -306.9999999999999, -350.3, -487.3, -267.5999999999997, -162.00000000000003, -411.3000000000003, -266.19999999999993, -200.10000000000002, -457.5, -124.4, -616.2000000000004, -1012.4, -209.59999999999974, -371.39999999999986, -329.6999999999999, -1009.0, -330.80000000000047, -1005.3, -275.1999999999998, -223.69999999999996, -1050.1, -270.89999999999975, -248.3, -178.8999999999998, -191.4, -196.6, -201.69999999999962, -153.19999999999987, -483.10000000000065, -1011.2, -809.4000000000005, -416.7000000000014, -571.1000000000004, -970.1, -197.20000000000002, -425.70000000000147, -804.8, -525.5000000000009, -786.4, -313.69999999999993, -318.70000000000033, -818.5000000000002, -409.10000000000105, -194.5, -382.7, -128.8, -318.50000000000045, -365.0000000000009, -264.79999999999984, -168.3, -206.9, -217.10000000000002, -559.6, -165.4, -673.0, -384.7000000000013, -394.70000000000147, -795.9000000000008, -216.2, -513.0999999999999, -336.7000000000009, -175.3, -152.69999999999987, -361.4, -707.5, -809.9, -191.8, -282.5, -291.29999999999995, -195.69999999999965, -437.80000000000115, -462.4, -304.19999999999993, -419.9000000000001, -518.4000000000013, -718.7, -218.6, -1035.6999999999998, -999.6, -1028.3, -179.19999999999993, -427.70000000000135, -398.6, -183.89999999999986, -264.5999999999999, -499.6, -989.7000000000014]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.0580043117598306,2.22220719830691,0.15445537422196,7.271090617268823,0.0,13875.084,288.287,0.476,8399106.884,3557.476,1124.393,3.334,24000,24000,24000,24000,81.4952380952381,64.20000000000002,0.0062500000931322575,9.999999974752427e-07,8495.193,-0.0055163936,33980.797,-0.00064991345,4.6794357e-05,3.7126203,0.0
-128.8,-1100.2,-429.1930000000001,99.0,40,4,28000,0,28000,False,280,7,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-20-29,1642674029,13.961925983428955,100.98932313919067,93201,MAC-ATI0602,127.0.0.1,100.98932313919067,0,7,"[-153.19999999999987, -483.10000000000065, -1011.2, -809.4000000000005, -416.7000000000014, -571.1000000000004, -970.1, -197.20000000000002, -425.70000000000147, -804.8, -525.5000000000009, -786.4, -313.69999999999993, -318.70000000000033, -818.5000000000002, -409.10000000000105, -194.5, -382.7, -128.8, -318.50000000000045, -365.0000000000009, -264.79999999999984, -168.3, -206.9, -217.10000000000002, -559.6, -165.4, -673.0, -384.7000000000013, -394.70000000000147, -795.9000000000008, -216.2, -513.0999999999999, -336.7000000000009, -175.3, -152.69999999999987, -361.4, -707.5, -809.9, -191.8, -282.5, -291.29999999999995, -195.69999999999965, -437.80000000000115, -462.4, -304.19999999999993, -419.9000000000001, -518.4000000000013, -718.7, -218.6, -1035.6999999999998, -999.6, -1028.3, -179.19999999999993, -427.70000000000135, -398.6, -183.89999999999986, -264.5999999999999, -499.6, -989.7000000000014, -212.69999999999968, -208.9, -325.19999999999993, -171.9, -325.70000000000044, -288.7000000000002, -822.8, -192.89999999999966, -240.1, -213.09999999999985, -452.0000000000011, -381.1000000000001, -241.89999999999992, -271.29999999999984, -301.9, -211.5, -467.1, -743.2, -180.09999999999997, -154.90000000000003, -237.8999999999999, -363.7000000000009, -264.9999999999999, -148.9, -250.99999999999972, -325.39999999999986, -415.50000000000045, -210.79999999999973, -205.20000000000002, -362.19999999999993, -1100.2, -312.9, -701.2000000000006, -514.5, -656.5, -1015.1000000000008, -213.7, -898.4, -186.69999999999968, -572.1999999999999]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.0467033578311007,2.208314632256366,0.1537305124897298,7.239908457951755,0.0,13994.747,285.822,0.463,8630255.144,3514.436,1138.163,3.339,28000,28000,28000,28000,81.28421052631579,64.13684210526316,0.0031250000465661287,9.999999974752427e-07,8170.347,0.003978535,32681.377,-0.0005347779,5.7958718e-05,3.711843,0.0
-111.4,-1100.2,-376.004,99.0,40,4,32000,0,32000,False,320,8,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-20-43,1642674043,13.548838138580322,114.538161277771,93201,MAC-ATI0602,127.0.0.1,114.538161277771,0,8,"[-282.5, -291.29999999999995, -195.69999999999965, -437.80000000000115, -462.4, -304.19999999999993, -419.9000000000001, -518.4000000000013, -718.7, -218.6, -1035.6999999999998, -999.6, -1028.3, -179.19999999999993, -427.70000000000135, -398.6, -183.89999999999986, -264.5999999999999, -499.6, -989.7000000000014, -212.69999999999968, -208.9, -325.19999999999993, -171.9, -325.70000000000044, -288.7000000000002, -822.8, -192.89999999999966, -240.1, -213.09999999999985, -452.0000000000011, -381.1000000000001, -241.89999999999992, -271.29999999999984, -301.9, -211.5, -467.1, -743.2, -180.09999999999997, -154.90000000000003, -237.8999999999999, -363.7000000000009, -264.9999999999999, -148.9, -250.99999999999972, -325.39999999999986, -415.50000000000045, -210.79999999999973, -205.20000000000002, -362.19999999999993, -1100.2, -312.9, -701.2000000000006, -514.5, -656.5, -1015.1000000000008, -213.7, -898.4, -186.69999999999968, -572.1999999999999, -846.1000000000004, -411.1, -237.79999999999984, -634.0999999999999, -111.4, -459.19999999999993, -411.6, -164.2, -254.7, -193.70000000000002, -777.8, -188.5, -256.1, -222.49999999999991, -399.90000000000055, -238.5, -210.19999999999976, -127.90000000000003, -242.1, -287.29999999999995, -203.69999999999968, -316.5, -315.2, -188.0, -223.8, -208.69999999999962, -168.7999999999999, -268.7999999999997, -224.69999999999962, -399.4, -329.09999999999985, -211.8, -828.3000000000002, -459.1000000000009, -341.6000000000003, -162.7, -266.9, -213.0999999999998, -175.0999999999998, -200.0]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.031127594081506,2.1940823514333543,0.15311012644051353,7.2029064288280775,0.0,13953.414,286.668,0.453,8824308.218,3472.087,1152.045,3.233,32000,32000,32000,32000,74.135,64.09999999999998,0.0015625000232830644,9.999999974752427e-07,3580.0803,0.004600797,14320.304,-0.0018884995,4.211631e-05,3.7110827,0.0
-111.4,-1100.2,-345.49899999999997,99.0,40,4,36000,0,36000,False,360,9,46453_00001,3226aa2ef4754dba9b43b515a3019119,2022-01-20_10-20-57,1642674057,13.971467971801758,128.50962924957275,93201,MAC-ATI0602,127.0.0.1,128.50962924957275,0,9,"[-237.8999999999999, -363.7000000000009, -264.9999999999999, -148.9, -250.99999999999972, -325.39999999999986, -415.50000000000045, -210.79999999999973, -205.20000000000002, -362.19999999999993, -1100.2, -312.9, -701.2000000000006, -514.5, -656.5, -1015.1000000000008, -213.7, -898.4, -186.69999999999968, -572.1999999999999, -846.1000000000004, -411.1, -237.79999999999984, -634.0999999999999, -111.4, -459.19999999999993, -411.6, -164.2, -254.7, -193.70000000000002, -777.8, -188.5, -256.1, -222.49999999999991, -399.90000000000055, -238.5, -210.19999999999976, -127.90000000000003, -242.1, -287.29999999999995, -203.69999999999968, -316.5, -315.2, -188.0, -223.8, -208.69999999999962, -168.7999999999999, -268.7999999999997, -224.69999999999962, -399.4, -329.09999999999985, -211.8, -828.3000000000002, -459.1000000000009, -341.6000000000003, -162.7, -266.9, -213.0999999999998, -175.0999999999998, -200.0, -181.69999999999968, -319.0000000000004, -299.2999999999999, -173.2, -321.6999999999998, -246.59999999999994, -327.70000000000056, -603.2, -194.59999999999997, -349.8999999999999, -332.49999999999994, -224.6999999999999, -210.99999999999991, -248.69999999999956, -306.9999999999999, -591.1000000000006, -808.9, -176.7, -197.59999999999974, -377.3, -150.6, -938.6, -517.1000000000008, -174.39999999999998, -530.4, -247.1, -287.7, -787.3000000000002, -293.70000000000005, -160.1, -169.8, -333.2, -178.69999999999962, -261.4999999999999, -369.79999999999995, -319.7999999999997, -450.7, -230.7, -161.0, -158.2999999999999]","[99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99]",1.0150952203671688,2.1811269199080674,0.15252911195035937,7.164662799100271,0.0,13895.964,287.853,0.451,8870054.867,3501.82,1142.263,3.268,36000,36000,36000,36000,74.85,64.16000000000001,0.0007812500116415322,9.999999974752427e-07,6844.3477,0.003901535,27377.377,-0.001430069,0.00012039081,3.7094371,0.0
